id,noise,fiber,,rawPath,channel,sizeX,sizeY,sizeX_nm,sizeY_nm,user,imPath
169,hp,,,Data/capture/Boyi/041914/PDBTz_DCB.002,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/169.tif
170,hp,,,Data/capture/Boyi/041914/PDBTz_DCB.002,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/170.tif
171,,,,Data/capture/Boyi/041914/PDBTz_DCB.002,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/171.tif
172,hp,,,Data/capture/Boyi/041914/PDBTz_oxylene_150C_BCB.003,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/172.tif
173,,,,Data/capture/Boyi/041914/PDBTz_oxylene_150C_BCB.003,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/173.tif
174,,,,Data/capture/Boyi/041914/PDBTz_oxylene_150C_BCB.003,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/174.tif
175,hp,,,Data/capture/Boyi/041914/PDBTz_p-xylene_03.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/175.tif
176,,,,Data/capture/Boyi/041914/PDBTz_p-xylene_03.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/176.tif
177,,,,Data/capture/Boyi/041914/PDBTz_p-xylene_03.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/177.tif
178,,,,Data/capture/Boyi/041914/PDBTz_p-xylene_03.002,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/178.tif
179,,,,Data/capture/Boyi/041914/PDBTz_p-xylene_03.002,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/179.tif
180,,,,Data/capture/Boyi/041914/PDBTz_p-xylene_03.002,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/180.tif
181,,,,Data/capture/Boyi/041914/PDBTz_p-xylene_03.003,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/181.tif
182,,,,Data/capture/Boyi/041914/PDBTz_p-xylene_03.003,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/182.tif
183,,,,Data/capture/Boyi/041914/PDBTz_p-xylene_03.003,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/183.tif
184,,,,Data/capture/Boyi/041914/PDBTz_tetraline_03.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/184.tif
185,,,,Data/capture/Boyi/041914/PDBTz_tetraline_03.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/185.tif
186,,,,Data/capture/Boyi/041914/PDBTz_tetraline_03.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/186.tif
187,vg,,,Data/capture/Boyi/041914/PDBTz_tetraline_RT01.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/187.tif
188,vg,,,Data/capture/Boyi/041914/PDBTz_tetraline_RT01.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/188.tif
189,vg,,,Data/capture/Boyi/041914/PDBTz_tetraline_RT01.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/189.tif
190,,,,Data/capture/Boyi/041914/PDBTz_tetraline_RT01.002,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/190.tif
191,,,,Data/capture/Boyi/041914/PDBTz_tetraline_RT01.002,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/191.tif
192,,,,Data/capture/Boyi/041914/PDBTz_tetraline_RT01.002,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/192.tif
193,,,,Data/capture/Boyi/051513/PBT6DPPDH1603.000,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/193.tif
194,hp,,,Data/capture/Boyi/051513/PBT6DPPDH1603.000,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/194.tif
195,,,,Data/capture/Boyi/051513/PBT6DPPDH1603.000,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/195.tif
196,,,,Data/capture/Boyi/082813/DHL180_RT.002,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/196.tif
197,,,,Data/capture/Boyi/082813/DHL180_RT.002,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/197.tif
198,,,,Data/capture/Boyi/082813/DHL180_RT.002,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/198.tif
199,,,,Data/capture/Boyi/082813/DHL180_RT.003,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/199.tif
200,,,,Data/capture/Boyi/082813/DHL180_RT.003,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/200.tif
201,,,,Data/capture/Boyi/082813/DHL180_RT.003,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/201.tif
202,,,,Data/capture/Boyi/082913/8202013 Spin Optimized.000,ZSensor,256,256,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/202.tif
203,,,,Data/capture/Boyi/082913/8202013 Spin Optimized.000,AmplitudeError,256,256,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/203.tif
204,,,,Data/capture/Boyi/082913/8202013 Spin Optimized.000,Phase,256,256,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/204.tif
205,,,,Data/capture/Boyi/082913/DT_RT.000,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/205.tif
206,,,,Data/capture/Boyi/082913/DT_RT.000,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/206.tif
207,,,,Data/capture/Boyi/082913/DT_RT.000,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/207.tif
208,,,,Data/capture/Boyi/082913/DT_RT.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/208.tif
209,,,,Data/capture/Boyi/082913/DT_RT.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/209.tif
210,,,,Data/capture/Boyi/082913/DT_RT.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/210.tif
211,,,,Data/capture/Boyi/082913/DT_RT.002,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/211.tif
212,,,,Data/capture/Boyi/082913/DT_RT.002,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/212.tif
213,,,,Data/capture/Boyi/082913/DT_RT.002,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/213.tif
214,,,,Data/capture/Boyi/091913/DHL180_100.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/214.tif
215,,,,Data/capture/Boyi/091913/DHL180_100.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/215.tif
216,,,,Data/capture/Boyi/091913/DHL180_100.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/216.tif
217,,,,Data/capture/Boyi/091913/DHL180_100_5.000,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/217.tif
218,,,,Data/capture/Boyi/091913/DHL180_100_5.000,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/218.tif
219,,,,Data/capture/Boyi/091913/DHL180_100_5.000,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/219.tif
220,,,,Data/capture/Boyi/091913/DHL180_150_1.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/220.tif
221,,,,Data/capture/Boyi/091913/DHL180_150_1.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/221.tif
222,,,,Data/capture/Boyi/091913/DHL180_150_1.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/222.tif
223,hl,,,Data/capture/Boyi/091913/DHL180_150_1_Annealing.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/223.tif
224,,,,Data/capture/Boyi/091913/DHL180_150_1_Annealing.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/224.tif
225,hl,,,Data/capture/Boyi/091913/DHL180_150_1_Annealing.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/225.tif
226,hl,,,Data/capture/Boyi/091913/DHL180_150_1_Annealing.002,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/226.tif
227,hl,,,Data/capture/Boyi/091913/DHL180_150_1_Annealing.002,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/227.tif
228,hl,,,Data/capture/Boyi/091913/DHL180_150_1_Annealing.002,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/228.tif
229,,,,Data/capture/Boyi/091913/DHL180_150_2.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/229.tif
230,,,,Data/capture/Boyi/091913/DHL180_150_2.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/230.tif
231,,,,Data/capture/Boyi/091913/DHL180_150_2.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/231.tif
232,,,,Data/capture/Boyi/091913/DT150_1.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/232.tif
233,,,,Data/capture/Boyi/091913/DT150_1.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/233.tif
234,,,,Data/capture/Boyi/091913/DT150_1.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/234.tif
235,,,,Data/capture/Boyi/091913/DT150_2.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/235.tif
236,,,,Data/capture/Boyi/091913/DT150_2.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/236.tif
237,,,,Data/capture/Boyi/091913/DT150_2.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/237.tif
238,,,,Data/capture/Boyi/091913/DT_100_1.000,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/238.tif
239,,,,Data/capture/Boyi/091913/DT_100_1.000,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/239.tif
240,,,,Data/capture/Boyi/091913/DT_100_1.000,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/240.tif
241,,,,Data/capture/Boyi/091913/DT_100_2.000,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/241.tif
242,,,,Data/capture/Boyi/091913/DT_100_2.000,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/242.tif
243,,,,Data/capture/Boyi/091913/DT_100_2.000,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/243.tif
244,,,,Data/capture/Boyi/091913/DT_100_2.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/244.tif
245,,,,Data/capture/Boyi/091913/DT_100_2.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/245.tif
246,,,,Data/capture/Boyi/091913/DT_100_2.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/246.tif
247,,,,Data/capture/Boyi/092013/DHL180_100_1_Annealing.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/247.tif
248,,,,Data/capture/Boyi/092013/DHL180_100_1_Annealing.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/248.tif
249,,,,Data/capture/Boyi/092013/DHL180_100_1_Annealing.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/249.tif
250,,,,Data/capture/Boyi/092013/DHL180_150_1_Annealing.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/250.tif
251,,,,Data/capture/Boyi/092013/DHL180_150_1_Annealing.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/251.tif
252,,,,Data/capture/Boyi/092013/DHL180_150_1_Annealing.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/252.tif
253,,,,Data/capture/Boyi/092013/DT100_1_Annealing.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/253.tif
254,,,,Data/capture/Boyi/092013/DT100_1_Annealing.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/254.tif
255,,,,Data/capture/Boyi/092013/DT100_1_Annealing.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/255.tif
256,,,,Data/capture/Boyi/092013/DT150_1_Annealing.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/256.tif
257,,,,Data/capture/Boyi/092013/DT150_1_Annealing.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/257.tif
258,,,,Data/capture/Boyi/092013/DT150_1_Annealing.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/258.tif
259,,,,Data/capture/Boyi/092513/DHL200_1.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/259.tif
260,,,,Data/capture/Boyi/092513/DHL200_1.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/260.tif
261,,,,Data/capture/Boyi/092513/DHL200_1.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/261.tif
262,,,,Data/capture/Boyi/092513/DHL250_1.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/262.tif
263,,,,Data/capture/Boyi/092513/DHL250_1.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/263.tif
264,,,,Data/capture/Boyi/092513/DHL250_1.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/264.tif
265,,,,Data/capture/Boyi/092513/DT200_1.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/265.tif
266,,,,Data/capture/Boyi/092513/DT200_1.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/266.tif
267,,,,Data/capture/Boyi/092513/DT200_1.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/267.tif
268,,,,Data/capture/Boyi/092513/DT250_1.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/268.tif
269,,,,Data/capture/Boyi/092513/DT250_1.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/269.tif
270,,,,Data/capture/Boyi/092513/DT250_1.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/270.tif
271,,,,Data/capture/Boyi/093013/DHH_100.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/271.tif
272,,,,Data/capture/Boyi/093013/DHH_100.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/272.tif
273,,,,Data/capture/Boyi/093013/DHH_100.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/273.tif
274,,,,Data/capture/Boyi/093013/DHH_RT.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/274.tif
275,,,,Data/capture/Boyi/093013/DHH_RT.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/275.tif
276,,,,Data/capture/Boyi/093013/DHH_RT.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/276.tif
277,,,,Data/capture/Boyi/093013/DHL_300.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/277.tif
278,,,,Data/capture/Boyi/093013/DHL_300.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/278.tif
279,,,,Data/capture/Boyi/093013/DHL_300.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/279.tif
280,,,,Data/capture/Boyi/093013/DT_300.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/280.tif
281,,,,Data/capture/Boyi/093013/DT_300.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/281.tif
282,,,,Data/capture/Boyi/093013/DT_300.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/282.tif
283,,,,Data/capture/Boyi/093013/OD_100.002,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/283.tif
284,,,,Data/capture/Boyi/093013/OD_100.002,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/284.tif
285,,,,Data/capture/Boyi/093013/OD_100.002,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/285.tif
286,x,,,Data/capture/Boyi/093013/OD_100.003,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/286.tif
287,x,,,Data/capture/Boyi/093013/OD_100.003,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/287.tif
288,x,,,Data/capture/Boyi/093013/OD_100.003,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/288.tif
289,,,,Data/capture/Boyi/093013/OD_RT.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/289.tif
290,,,,Data/capture/Boyi/093013/OD_RT.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/290.tif
291,,,,Data/capture/Boyi/093013/OD_RT.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/291.tif
292,,,,Data/capture/Boyi/100413/DHH_300.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/292.tif
293,hp,,,Data/capture/Boyi/100413/DHH_300.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/293.tif
294,,,,Data/capture/Boyi/100413/DHH_300.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/294.tif
295,,,,Data/capture/Boyi/100413/DHH_300.002,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/295.tif
296,,,,Data/capture/Boyi/100413/DHH_300.002,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/296.tif
297,,,,Data/capture/Boyi/100413/DHH_300.002,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/297.tif
298,,,,Data/capture/Boyi/100413/OD_300.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/298.tif
299,,,,Data/capture/Boyi/100413/OD_300.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/299.tif
300,,,,Data/capture/Boyi/100413/OD_300.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/300.tif
301,,,,Data/capture/Boyi/100413/OD_300.002,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/301.tif
302,,,,Data/capture/Boyi/100413/OD_300.002,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/302.tif
303,,,,Data/capture/Boyi/100413/OD_300.002,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/303.tif
304,,,,Data/capture/Boyi/100713/DHH_150.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/304.tif
305,,,,Data/capture/Boyi/100713/DHH_150.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/305.tif
306,,,,Data/capture/Boyi/100713/DHH_150.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/306.tif
307,,,,Data/capture/Boyi/100713/DHH_200.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/307.tif
308,,,,Data/capture/Boyi/100713/DHH_200.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/308.tif
309,,,,Data/capture/Boyi/100713/DHH_200.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/309.tif
310,,,,Data/capture/Boyi/100713/DHH_250.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/310.tif
311,,,,Data/capture/Boyi/100713/DHH_250.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/311.tif
312,,,,Data/capture/Boyi/100713/DHH_250.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/312.tif
313,,,,Data/capture/Boyi/100713/OD_150.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/313.tif
314,,,,Data/capture/Boyi/100713/OD_150.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/314.tif
315,,,,Data/capture/Boyi/100713/OD_150.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/315.tif
316,,,,Data/capture/Boyi/100713/OD_200.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/316.tif
317,,,,Data/capture/Boyi/100713/OD_200.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/317.tif
318,,,,Data/capture/Boyi/100713/OD_200.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/318.tif
319,,,,Data/capture/Boyi/100713/OD_250.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/319.tif
320,,,,Data/capture/Boyi/100713/OD_250.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/320.tif
321,,,,Data/capture/Boyi/100713/OD_250.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/321.tif
322,,,,Data/capture/Boyi/110713/OD_150_2um.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/322.tif
323,,,,Data/capture/Boyi/110713/OD_150_2um.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/323.tif
324,,,,Data/capture/Boyi/110713/OD_150_2um.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/324.tif
325,,,,Data/capture/Boyi/110713/OD_150_2um.002,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/325.tif
326,,,,Data/capture/Boyi/110713/OD_150_2um.002,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/326.tif
327,hl,,,Data/capture/Boyi/110713/OD_150_2um.002,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/327.tif
328,,,,Data/capture/Boyi/110713/OD_250_2um.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/328.tif
329,,,,Data/capture/Boyi/110713/OD_250_2um.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/329.tif
330,,,,Data/capture/Boyi/110713/OD_250_2um.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/330.tif
331,,,,Data/capture/Boyi/110713/OD_250_2um.002,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/331.tif
332,,,,Data/capture/Boyi/110713/OD_250_2um.002,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/332.tif
333,,,,Data/capture/Boyi/110713/OD_250_2um.002,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/333.tif
334,,,,Data/capture/Boyi/110713/OD_300_2um.001,ZSensor,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/334.tif
335,,,,Data/capture/Boyi/110713/OD_300_2um.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/335.tif
336,,,,Data/capture/Boyi/110713/OD_300_2um.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/336.tif
337,,,,Data/capture/Brian/TPADPP/P4 1.000,ZSensor,256,256,2000,2000,Brian,/Users/Imperssonator/CC/uhcs/data/afm/337.tif
338,hp,,,Data/capture/Brian/TPADPP/P4 1.000,AmplitudeError,256,256,2000,2000,Brian,/Users/Imperssonator/CC/uhcs/data/afm/338.tif
339,hp,,,Data/capture/Brian/TPADPP/P4 1.000,Phase,256,256,2000,2000,Brian,/Users/Imperssonator/CC/uhcs/data/afm/339.tif
340,hl,,,Data/capture/Brian/TPADPP/P4 1.001,ZSensor,256,256,2000,2000,Brian,/Users/Imperssonator/CC/uhcs/data/afm/340.tif
341,hp,,,Data/capture/Brian/TPADPP/P4 1.001,AmplitudeError,256,256,2000,2000,Brian,/Users/Imperssonator/CC/uhcs/data/afm/341.tif
342,hp,,,Data/capture/Brian/TPADPP/P4 1.001,Phase,256,256,2000,2000,Brian,/Users/Imperssonator/CC/uhcs/data/afm/342.tif
343,,,,Data/capture/Brian/TPADPP/P4 1.002,ZSensor,256,256,500,500,Brian,/Users/Imperssonator/CC/uhcs/data/afm/343.tif
