id,id,noise,fiber,rawPath,channel,sizeX,sizeY,sizeX_nm,sizeY_nm,user,imPath
174,174,c,n,Data/capture/Boyi/041914/PDBTz_oxylene_150C_BCB.003,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/174.tif
175,175,n,n,Data/capture/Boyi/041914/PDBTz_p-xylene_03.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/175.tif
176,176,c,n,Data/capture/Boyi/041914/PDBTz_p-xylene_03.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/176.tif
177,177,c,n,Data/capture/Boyi/041914/PDBTz_p-xylene_03.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/177.tif
178,178,c,n,Data/capture/Boyi/041914/PDBTz_p-xylene_03.002,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/178.tif
179,179,c,n,Data/capture/Boyi/041914/PDBTz_p-xylene_03.002,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/179.tif
180,180,c,n,Data/capture/Boyi/041914/PDBTz_p-xylene_03.002,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/180.tif
181,181,c,n,Data/capture/Boyi/041914/PDBTz_p-xylene_03.003,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/181.tif
182,182,c,n,Data/capture/Boyi/041914/PDBTz_p-xylene_03.003,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/182.tif
183,183,c,n,Data/capture/Boyi/041914/PDBTz_p-xylene_03.003,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/183.tif
184,184,c,n,Data/capture/Boyi/041914/PDBTz_tetraline_03.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/184.tif
185,185,c,n,Data/capture/Boyi/041914/PDBTz_tetraline_03.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/185.tif
186,186,c,n,Data/capture/Boyi/041914/PDBTz_tetraline_03.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/186.tif
187,187,n,n,Data/capture/Boyi/041914/PDBTz_tetraline_RT01.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/187.tif
188,188,n,n,Data/capture/Boyi/041914/PDBTz_tetraline_RT01.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/188.tif
189,189,n,n,Data/capture/Boyi/041914/PDBTz_tetraline_RT01.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/189.tif
190,190,c,n,Data/capture/Boyi/041914/PDBTz_tetraline_RT01.002,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/190.tif
191,191,c,n,Data/capture/Boyi/041914/PDBTz_tetraline_RT01.002,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/191.tif
192,192,c,n,Data/capture/Boyi/041914/PDBTz_tetraline_RT01.002,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/192.tif
193,193,c,n,Data/capture/Boyi/051513/PBT6DPPDH1603.000,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/193.tif
194,194,n,n,Data/capture/Boyi/051513/PBT6DPPDH1603.000,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/194.tif
195,195,c,n,Data/capture/Boyi/051513/PBT6DPPDH1603.000,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/195.tif
196,196,c,n,Data/capture/Boyi/082813/DHL180_RT.002,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/196.tif
197,197,c,n,Data/capture/Boyi/082813/DHL180_RT.002,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/197.tif
198,198,c,n,Data/capture/Boyi/082813/DHL180_RT.002,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/198.tif
199,199,c,n,Data/capture/Boyi/082813/DHL180_RT.003,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/199.tif
200,200,c,n,Data/capture/Boyi/082813/DHL180_RT.003,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/200.tif
201,201,c,n,Data/capture/Boyi/082813/DHL180_RT.003,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/201.tif
202,202,c,n,Data/capture/Boyi/082913/8202013 Spin Optimized.000,Height,256,256,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/202.tif
203,203,c,n,Data/capture/Boyi/082913/8202013 Spin Optimized.000,AmplitudeError,256,256,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/203.tif
204,204,c,n,Data/capture/Boyi/082913/8202013 Spin Optimized.000,Phase,256,256,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/204.tif
205,205,c,n,Data/capture/Boyi/082913/DT_RT.000,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/205.tif
206,206,c,n,Data/capture/Boyi/082913/DT_RT.000,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/206.tif
207,207,c,n,Data/capture/Boyi/082913/DT_RT.000,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/207.tif
208,208,c,n,Data/capture/Boyi/082913/DT_RT.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/208.tif
209,209,c,n,Data/capture/Boyi/082913/DT_RT.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/209.tif
210,210,c,n,Data/capture/Boyi/082913/DT_RT.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/210.tif
211,211,c,n,Data/capture/Boyi/082913/DT_RT.002,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/211.tif
212,212,c,n,Data/capture/Boyi/082913/DT_RT.002,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/212.tif
213,213,c,n,Data/capture/Boyi/082913/DT_RT.002,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/213.tif
214,214,c,n,Data/capture/Boyi/091913/DHL180_100.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/214.tif
215,215,c,n,Data/capture/Boyi/091913/DHL180_100.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/215.tif
216,216,c,n,Data/capture/Boyi/091913/DHL180_100.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/216.tif
217,217,c,n,Data/capture/Boyi/091913/DHL180_100_5.000,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/217.tif
218,218,c,n,Data/capture/Boyi/091913/DHL180_100_5.000,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/218.tif
219,219,c,n,Data/capture/Boyi/091913/DHL180_100_5.000,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/219.tif
220,220,c,n,Data/capture/Boyi/091913/DHL180_150_1.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/220.tif
221,221,c,n,Data/capture/Boyi/091913/DHL180_150_1.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/221.tif
222,222,c,n,Data/capture/Boyi/091913/DHL180_150_1.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/222.tif
223,223,n,n,Data/capture/Boyi/091913/DHL180_150_1_Annealing.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/223.tif
224,224,c,n,Data/capture/Boyi/091913/DHL180_150_1_Annealing.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/224.tif
225,225,n,n,Data/capture/Boyi/091913/DHL180_150_1_Annealing.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/225.tif
226,226,n,n,Data/capture/Boyi/091913/DHL180_150_1_Annealing.002,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/226.tif
227,227,n,n,Data/capture/Boyi/091913/DHL180_150_1_Annealing.002,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/227.tif
228,228,n,n,Data/capture/Boyi/091913/DHL180_150_1_Annealing.002,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/228.tif
229,229,c,n,Data/capture/Boyi/091913/DHL180_150_2.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/229.tif
230,230,c,n,Data/capture/Boyi/091913/DHL180_150_2.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/230.tif
231,231,c,n,Data/capture/Boyi/091913/DHL180_150_2.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/231.tif
232,232,c,n,Data/capture/Boyi/091913/DT150_1.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/232.tif
233,233,c,n,Data/capture/Boyi/091913/DT150_1.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/233.tif
234,234,c,n,Data/capture/Boyi/091913/DT150_1.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/234.tif
235,235,c,n,Data/capture/Boyi/091913/DT150_2.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/235.tif
236,236,c,n,Data/capture/Boyi/091913/DT150_2.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/236.tif
237,237,c,n,Data/capture/Boyi/091913/DT150_2.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/237.tif
238,238,c,n,Data/capture/Boyi/091913/DT_100_1.000,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/238.tif
239,239,c,n,Data/capture/Boyi/091913/DT_100_1.000,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/239.tif
240,240,c,n,Data/capture/Boyi/091913/DT_100_1.000,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/240.tif
241,241,c,n,Data/capture/Boyi/091913/DT_100_2.000,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/241.tif
242,242,c,n,Data/capture/Boyi/091913/DT_100_2.000,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/242.tif
243,243,c,n,Data/capture/Boyi/091913/DT_100_2.000,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/243.tif
244,244,c,n,Data/capture/Boyi/091913/DT_100_2.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/244.tif
245,245,c,n,Data/capture/Boyi/091913/DT_100_2.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/245.tif
246,246,c,n,Data/capture/Boyi/091913/DT_100_2.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/246.tif
247,247,c,n,Data/capture/Boyi/092013/DHL180_100_1_Annealing.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/247.tif
248,248,c,n,Data/capture/Boyi/092013/DHL180_100_1_Annealing.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/248.tif
249,249,c,n,Data/capture/Boyi/092013/DHL180_100_1_Annealing.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/249.tif
250,250,c,n,Data/capture/Boyi/092013/DHL180_150_1_Annealing.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/250.tif
251,251,c,n,Data/capture/Boyi/092013/DHL180_150_1_Annealing.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/251.tif
252,252,c,n,Data/capture/Boyi/092013/DHL180_150_1_Annealing.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/252.tif
253,253,c,n,Data/capture/Boyi/092013/DT100_1_Annealing.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/253.tif
254,254,c,n,Data/capture/Boyi/092013/DT100_1_Annealing.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/254.tif
255,255,c,n,Data/capture/Boyi/092013/DT100_1_Annealing.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/255.tif
256,256,c,n,Data/capture/Boyi/092013/DT150_1_Annealing.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/256.tif
257,257,c,n,Data/capture/Boyi/092013/DT150_1_Annealing.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/257.tif
258,258,c,n,Data/capture/Boyi/092013/DT150_1_Annealing.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/258.tif
259,259,c,n,Data/capture/Boyi/092513/DHL200_1.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/259.tif
260,260,c,n,Data/capture/Boyi/092513/DHL200_1.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/260.tif
261,261,c,n,Data/capture/Boyi/092513/DHL200_1.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/261.tif
262,262,c,n,Data/capture/Boyi/092513/DHL250_1.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/262.tif
263,263,c,n,Data/capture/Boyi/092513/DHL250_1.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/263.tif
264,264,c,n,Data/capture/Boyi/092513/DHL250_1.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/264.tif
265,265,c,n,Data/capture/Boyi/092513/DT200_1.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/265.tif
266,266,c,n,Data/capture/Boyi/092513/DT200_1.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/266.tif
267,267,c,n,Data/capture/Boyi/092513/DT200_1.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/267.tif
268,268,c,n,Data/capture/Boyi/092513/DT250_1.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/268.tif
269,269,c,n,Data/capture/Boyi/092513/DT250_1.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/269.tif
270,270,c,n,Data/capture/Boyi/092513/DT250_1.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/270.tif
271,271,c,n,Data/capture/Boyi/093013/DHH_100.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/271.tif
272,272,c,n,Data/capture/Boyi/093013/DHH_100.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/272.tif
273,273,c,n,Data/capture/Boyi/093013/DHH_100.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/273.tif
274,274,c,n,Data/capture/Boyi/093013/DHH_RT.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/274.tif
275,275,c,n,Data/capture/Boyi/093013/DHH_RT.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/275.tif
276,276,c,n,Data/capture/Boyi/093013/DHH_RT.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/276.tif
277,277,c,n,Data/capture/Boyi/093013/DHL_300.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/277.tif
278,278,c,n,Data/capture/Boyi/093013/DHL_300.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/278.tif
279,279,c,n,Data/capture/Boyi/093013/DHL_300.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/279.tif
280,280,c,n,Data/capture/Boyi/093013/DT_300.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/280.tif
281,281,c,n,Data/capture/Boyi/093013/DT_300.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/281.tif
282,282,c,n,Data/capture/Boyi/093013/DT_300.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/282.tif
283,283,c,n,Data/capture/Boyi/093013/OD_100.002,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/283.tif
284,284,c,n,Data/capture/Boyi/093013/OD_100.002,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/284.tif
285,285,c,n,Data/capture/Boyi/093013/OD_100.002,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/285.tif
289,289,c,n,Data/capture/Boyi/093013/OD_RT.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/289.tif
290,290,c,n,Data/capture/Boyi/093013/OD_RT.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/290.tif
291,291,c,n,Data/capture/Boyi/093013/OD_RT.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/291.tif
292,292,c,n,Data/capture/Boyi/100413/DHH_300.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/292.tif
293,293,n,n,Data/capture/Boyi/100413/DHH_300.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/293.tif
294,294,c,n,Data/capture/Boyi/100413/DHH_300.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/294.tif
295,295,c,n,Data/capture/Boyi/100413/DHH_300.002,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/295.tif
296,296,c,n,Data/capture/Boyi/100413/DHH_300.002,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/296.tif
297,297,c,n,Data/capture/Boyi/100413/DHH_300.002,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/297.tif
298,298,c,n,Data/capture/Boyi/100413/OD_300.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/298.tif
299,299,c,n,Data/capture/Boyi/100413/OD_300.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/299.tif
300,300,c,n,Data/capture/Boyi/100413/OD_300.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/300.tif
301,301,c,n,Data/capture/Boyi/100413/OD_300.002,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/301.tif
302,302,c,n,Data/capture/Boyi/100413/OD_300.002,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/302.tif
303,303,c,n,Data/capture/Boyi/100413/OD_300.002,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/303.tif
304,304,c,n,Data/capture/Boyi/100713/DHH_150.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/304.tif
305,305,c,n,Data/capture/Boyi/100713/DHH_150.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/305.tif
306,306,c,n,Data/capture/Boyi/100713/DHH_150.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/306.tif
307,307,c,n,Data/capture/Boyi/100713/DHH_200.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/307.tif
308,308,c,n,Data/capture/Boyi/100713/DHH_200.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/308.tif
309,309,c,n,Data/capture/Boyi/100713/DHH_200.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/309.tif
310,310,c,n,Data/capture/Boyi/100713/DHH_250.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/310.tif
311,311,c,n,Data/capture/Boyi/100713/DHH_250.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/311.tif
312,312,c,n,Data/capture/Boyi/100713/DHH_250.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/312.tif
313,313,c,n,Data/capture/Boyi/100713/OD_150.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/313.tif
314,314,c,n,Data/capture/Boyi/100713/OD_150.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/314.tif
315,315,c,n,Data/capture/Boyi/100713/OD_150.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/315.tif
316,316,c,n,Data/capture/Boyi/100713/OD_200.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/316.tif
317,317,c,n,Data/capture/Boyi/100713/OD_200.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/317.tif
318,318,c,n,Data/capture/Boyi/100713/OD_200.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/318.tif
319,319,c,n,Data/capture/Boyi/100713/OD_250.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/319.tif
320,320,c,n,Data/capture/Boyi/100713/OD_250.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/320.tif
321,321,c,n,Data/capture/Boyi/100713/OD_250.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/321.tif
322,322,c,n,Data/capture/Boyi/110713/OD_150_2um.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/322.tif
323,323,c,n,Data/capture/Boyi/110713/OD_150_2um.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/323.tif
324,324,c,n,Data/capture/Boyi/110713/OD_150_2um.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/324.tif
325,325,c,n,Data/capture/Boyi/110713/OD_150_2um.002,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/325.tif
326,326,c,n,Data/capture/Boyi/110713/OD_150_2um.002,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/326.tif
327,327,n,n,Data/capture/Boyi/110713/OD_150_2um.002,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/327.tif
328,328,c,n,Data/capture/Boyi/110713/OD_250_2um.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/328.tif
329,329,c,n,Data/capture/Boyi/110713/OD_250_2um.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/329.tif
330,330,c,n,Data/capture/Boyi/110713/OD_250_2um.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/330.tif
331,331,c,n,Data/capture/Boyi/110713/OD_250_2um.002,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/331.tif
332,332,c,n,Data/capture/Boyi/110713/OD_250_2um.002,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/332.tif
333,333,c,n,Data/capture/Boyi/110713/OD_250_2um.002,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/333.tif
334,334,c,n,Data/capture/Boyi/110713/OD_300_2um.001,Height,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/334.tif
335,335,c,n,Data/capture/Boyi/110713/OD_300_2um.001,AmplitudeError,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/335.tif
336,336,c,n,Data/capture/Boyi/110713/OD_300_2um.001,Phase,512,512,2000,2000,Boyi,/Users/Imperssonator/CC/uhcs/data/afm/336.tif
337,337,c,n,Data/capture/Brian/TPADPP/P4 1.000,Height,256,256,2000,2000,Brian,/Users/Imperssonator/CC/uhcs/data/afm/337.tif
338,338,n,n,Data/capture/Brian/TPADPP/P4 1.000,AmplitudeError,256,256,2000,2000,Brian,/Users/Imperssonator/CC/uhcs/data/afm/338.tif
339,339,n,n,Data/capture/Brian/TPADPP/P4 1.000,Phase,256,256,2000,2000,Brian,/Users/Imperssonator/CC/uhcs/data/afm/339.tif
340,340,n,n,Data/capture/Brian/TPADPP/P4 1.001,Height,256,256,2000,2000,Brian,/Users/Imperssonator/CC/uhcs/data/afm/340.tif
341,341,n,n,Data/capture/Brian/TPADPP/P4 1.001,AmplitudeError,256,256,2000,2000,Brian,/Users/Imperssonator/CC/uhcs/data/afm/341.tif
342,342,n,n,Data/capture/Brian/TPADPP/P4 1.001,Phase,256,256,2000,2000,Brian,/Users/Imperssonator/CC/uhcs/data/afm/342.tif
343,343,c,n,Data/capture/Brian/TPADPP/P4 1.002,Height,256,256,500,500,Brian,/Users/Imperssonator/CC/uhcs/data/afm/343.tif
344,344,n,n,Data/capture/Brian/TPADPP/P4 1.002,AmplitudeError,256,256,500,500,Brian,/Users/Imperssonator/CC/uhcs/data/afm/344.tif
345,345,n,n,Data/capture/Brian/TPADPP/P4 1.002,Phase,256,256,500,500,Brian,/Users/Imperssonator/CC/uhcs/data/afm/345.tif
346,346,c,n,Data/capture/Corlinea/2015.10.13 (Chu)/P3HT SiPSLG1_center_2um.001,Height,512,512,2000,2000,Corlinea,/Users/Imperssonator/CC/uhcs/data/afm/346.tif
347,347,c,n,Data/capture/Corlinea/2015.10.13 (Chu)/P3HT SiPSLG1_center_2um.001,AmplitudeError,512,512,2000,2000,Corlinea,/Users/Imperssonator/CC/uhcs/data/afm/347.tif
